"Statistic Label","Year","NACE Rev. 2 Activity","Hazardousness","Waste Category","UNIT","VALUE"
"Waste generated","2018","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment (C26-C30)","Non-hazardous[NHAZ]","Solidified, stabilised or vitrified wastes (valid up to 2008)[W13]","Tonnes",""
"Waste generated","2018","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment (C26-C30)","Non-hazardous[NHAZ]","Waste excluding major mineral wastes[TOT_X_MIN]","Tonnes","91124"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Total waste","Tonnes","115172"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Primary waste (TOTAL minus SEC)[PRIM]","Tonnes","115158"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Secondary waste (W033+W103+W128_13)[SEC]","Tonnes","14"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Chemical and medical wastes (subtotal)[W01-05]","Tonnes",""
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Spent solvents[W011]","Tonnes","19718"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Acid, alkaline or saline wastes[W012]","Tonnes","842"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Used oils[W013]","Tonnes","479"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Chemical wastes[W02A]","Tonnes","2686"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Industrial effluent sludges[W032]","Tonnes","721"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Sludges and liquid wastes from waste treatment[W033]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Health care and biological wastes[W05]","Tonnes","327"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Recyclable wastes (subtotal, W06+W07 except W077)[W06_07A]","Tonnes",""
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Metal wastes, ferrous[W061]","Tonnes","225"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Metal wastes, non-ferrous[W062]","Tonnes","318"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Metal wastes, mixed ferrous and non-ferrous[W063]","Tonnes","18784"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Glass wastes[W071]","Tonnes","74"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Paper and cardboard wastes[W072]","Tonnes","10063"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Rubber wastes[W073]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Plastic wastes[W074]","Tonnes","19632"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Wood wastes[W075]","Tonnes","7119"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Textile wastes[W076]","Tonnes","2"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Equipment (subtotal, W077+W08A+W081+W0841)[W077_08]","Tonnes",""
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Waste containing PCB[W077]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Discarded equipment (except discarded vehicles and batteries and accumulators waste) (W08 except W081, W0841)[W08A]","Tonnes","319"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Discarded vehicles[W081]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Batteries and accumulators wastes[W0841]","Tonnes","6"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Animal and vegetal wastes (subtotal, W091+W092+W093)[W09]","Tonnes",""
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Animal and mixed food waste[W091]","Tonnes","825"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Vegetal wastes[W092]","Tonnes","231"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Animal faeces, urine and manure[W093]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Mixed ordinary wastes (subtotal, W101+W102+W103)[W10]","Tonnes",""
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Household and similar wastes[W101]","Tonnes","20994"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Mixed and undifferentiated materials[W102]","Tonnes","8560"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Sorting residues[W103]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Common sludges[W11]","Tonnes","597"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Mineral and solidified wastes (subtotal)[W12-13]","Tonnes",""
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Mineral waste from construction and demolition[W121]","Tonnes","19"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Other mineral wastes (W122+W123+W125)[W12B]","Tonnes","2617"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Combustion wastes[W124]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Soils[W126]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Dredging spoils[W127]","Tonnes","0"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Mineral wastes from waste treatment and stabilised wastes[W128_13]","Tonnes","14"
"Waste generated","2018","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment (C31-C33)","Hazardous and non-hazardous - Total[HAZ_NHAZ]","Metallic wastes (W061+W062+W063)[W06]","Tonnes",""
